speaker1,speaker2,mixed_audio,speaker1_path,speaker2_path
id01000,id01041,multi_speaker_dataset/train/id01000_id01041_mix.wav,/content/vox2/aac/id01000/KLnDf1zjMjc/00041.m4a,/content/vox2/aac/id01041/NNUYq9t3GrM/00251.m4a
id01892,id00154,multi_speaker_dataset/train/id01892_id00154_mix.wav,/content/vox2/aac/id01892/7sODin7rirc/00016.m4a,/content/vox2/aac/id00154/NAj3Ktm1KvA/00066.m4a
id03127,id01567,multi_speaker_dataset/train/id03127_id01567_mix.wav,/content/vox2/aac/id03127/Lgd5qn2-kMo/00087.m4a,/content/vox2/aac/id01567/kqORPUQlLl4/00344.m4a
id00866,id01000,multi_speaker_dataset/train/id00866_id01000_mix.wav,/content/vox2/aac/id00866/OO12V7U4rSc/00163.m4a,/content/vox2/aac/id01000/RvjbLfo3XDM/00055.m4a
id02685,id02317,multi_speaker_dataset/train/id02685_id02317_mix.wav,/content/vox2/aac/id02685/7sWPaD4Ps4w/00028.m4a,/content/vox2/aac/id02317/5DOcRIdkKsc/00039.m4a
id02542,id03041,multi_speaker_dataset/train/id02542_id03041_mix.wav,/content/vox2/aac/id02542/gMKSu2wZpAA/00059.m4a,/content/vox2/aac/id03041/ZHMbrQNXnT0/00015.m4a
id03030,id01106,multi_speaker_dataset/train/id03030_id01106_mix.wav,/content/vox2/aac/id03030/tAA7AHbEteI/00293.m4a,/content/vox2/aac/id01106/MSOyYr8SLMo/00125.m4a
id00562,id00817,multi_speaker_dataset/train/id00562_id00817_mix.wav,/content/vox2/aac/id00562/qchaWeAfOmg/00218.m4a,/content/vox2/aac/id00817/HUmfsvegMRo/00173.m4a
id00817,id02577,multi_speaker_dataset/train/id00817_id02577_mix.wav,/content/vox2/aac/id00817/1q_cQ40Jips/00037.m4a,/content/vox2/aac/id02577/3RJcRB3kd4w/00006.m4a
id01989,id03524,multi_speaker_dataset/train/id01989_id03524_mix.wav,/content/vox2/aac/id01989/x3EURaDe9gM/00161.m4a,/content/vox2/aac/id03524/nP1pWlXGexc/00375.m4a
id01567,id03382,multi_speaker_dataset/train/id01567_id03382_mix.wav,/content/vox2/aac/id01567/itzBRx5mEEQ/00319.m4a,/content/vox2/aac/id03382/t_EroZzvoVs/00130.m4a
id02181,id01437,multi_speaker_dataset/train/id02181_id01437_mix.wav,/content/vox2/aac/id02181/pJf9m2YAREo/00137.m4a,/content/vox2/aac/id01437/jrXvutBWU8k/00202.m4a
id01298,id03178,multi_speaker_dataset/train/id01298_id03178_mix.wav,/content/vox2/aac/id01298/3j7WnbVzR4c/00062.m4a,/content/vox2/aac/id03178/NLOzCF7vIio/00086.m4a
id00817,id01066,multi_speaker_dataset/train/id00817_id01066_mix.wav,/content/vox2/aac/id00817/dR7ypVPO-1E/00327.m4a,/content/vox2/aac/id01066/0n-7JunX4kg/00013.m4a
id02576,id00419,multi_speaker_dataset/train/id02576_id00419_mix.wav,/content/vox2/aac/id02576/Ux-sIu14VIY/00085.m4a,/content/vox2/aac/id00419/Hb7jOGDt-Ns/00149.m4a
id02086,id01000,multi_speaker_dataset/train/id02086_id01000_mix.wav,/content/vox2/aac/id02086/iLObO-Hada8/00398.m4a,/content/vox2/aac/id01000/w-heJCr7jto/00108.m4a
id01460,id01041,multi_speaker_dataset/train/id01460_id01041_mix.wav,/content/vox2/aac/id01460/cH23Eq0_fD4/00187.m4a,/content/vox2/aac/id01041/VaMsbVehonw/00310.m4a
id00812,id01892,multi_speaker_dataset/train/id00812_id01892_mix.wav,/content/vox2/aac/id00812/sDHQr_8eQ5k/00357.m4a,/content/vox2/aac/id01892/3vKPgjwFjbo/00002.m4a
id02465,id00812,multi_speaker_dataset/train/id02465_id00812_mix.wav,/content/vox2/aac/id02465/Ig0s8dTqQXw/00086.m4a,/content/vox2/aac/id00812/EjO-VORTv_o/00098.m4a
id02445,id00154,multi_speaker_dataset/train/id02445_id00154_mix.wav,/content/vox2/aac/id02445/Qz9cV2614Kk/00049.m4a,/content/vox2/aac/id00154/BuecddErOwU/00034.m4a
id01509,id02057,multi_speaker_dataset/train/id01509_id02057_mix.wav,/content/vox2/aac/id01509/svqhcCqhyZ8/00430.m4a,/content/vox2/aac/id02057/9CnY3f0xLo0/00107.m4a
id01593,id01333,multi_speaker_dataset/train/id01593_id01333_mix.wav,/content/vox2/aac/id01593/DTLNY8F4ttQ/00135.m4a,/content/vox2/aac/id01333/CwuLY4EigyM/00082.m4a
id00081,id01509,multi_speaker_dataset/train/id00081_id01509_mix.wav,/content/vox2/aac/id00081/t-nKXSL1wKQ/00187.m4a,/content/vox2/aac/id01509/7u-Nv8rc3tQ/00085.m4a
id02465,id03524,multi_speaker_dataset/train/id02465_id03524_mix.wav,/content/vox2/aac/id02465/C9uG1WnSB0w/00052.m4a,/content/vox2/aac/id03524/d7ktlB-G06o/00271.m4a
id00017,id00817,multi_speaker_dataset/train/id00017_id00817_mix.wav,/content/vox2/aac/id00017/iJOjkDq6rW8/00118.m4a,/content/vox2/aac/id00817/FsL-bTbDTyw/00115.m4a
id02577,id01224,multi_speaker_dataset/train/id02577_id01224_mix.wav,/content/vox2/aac/id02577/9jOhwGp8WcE/00015.m4a,/content/vox2/aac/id01224/c18WEv80HaY/00233.m4a
id02286,id02577,multi_speaker_dataset/train/id02286_id02577_mix.wav,/content/vox2/aac/id02286/RqLrtlwB_-Q/00091.m4a,/content/vox2/aac/id02577/nUbewcS__Ww/00108.m4a
id03178,id01041,multi_speaker_dataset/train/id03178_id01041_mix.wav,/content/vox2/aac/id03178/KHelFt1Jyyg/00058.m4a,/content/vox2/aac/id01041/VaMsbVehonw/00321.m4a
id01460,id02086,multi_speaker_dataset/train/id01460_id02086_mix.wav,/content/vox2/aac/id01460/LnNizmkLDIY/00141.m4a,/content/vox2/aac/id02086/qPabnPcUHzE/00440.m4a
id01000,id01567,multi_speaker_dataset/train/id01000_id01567_mix.wav,/content/vox2/aac/id01000/C93EOPOzqRA/00017.m4a,/content/vox2/aac/id01567/kMMhB4g85Ew/00336.m4a
id03127,id03347,multi_speaker_dataset/train/id03127_id03347_mix.wav,/content/vox2/aac/id03127/TtFfWu9vKp8/00201.m4a,/content/vox2/aac/id03347/J5KOtxBWMaw/00084.m4a
id01298,id02577,multi_speaker_dataset/train/id01298_id02577_mix.wav,/content/vox2/aac/id01298/3j7WnbVzR4c/00043.m4a,/content/vox2/aac/id02577/3RJcRB3kd4w/00014.m4a
id00926,id00061,multi_speaker_dataset/train/id00926_id00061_mix.wav,/content/vox2/aac/id00926/daYw42Tsdgs/00116.m4a,/content/vox2/aac/id00061/iwfkwFCgJKQ/00164.m4a
id01437,id01106,multi_speaker_dataset/train/id01437_id01106_mix.wav,/content/vox2/aac/id01437/BPACSuoMZ2k/00063.m4a,/content/vox2/aac/id01106/MSOyYr8SLMo/00134.m4a
id01509,id01224,multi_speaker_dataset/train/id01509_id01224_mix.wav,/content/vox2/aac/id01509/aeyMezHw_go/00241.m4a,/content/vox2/aac/id01224/6YEhQLxmUz0/00033.m4a
id03178,id00866,multi_speaker_dataset/train/id03178_id00866_mix.wav,/content/vox2/aac/id03178/S9TeWlhAkP0/00123.m4a,/content/vox2/aac/id00866/2KYsNinMZ9U/00032.m4a
id00562,id02542,multi_speaker_dataset/train/id00562_id02542_mix.wav,/content/vox2/aac/id00562/2nC975mY-Z4/00032.m4a,/content/vox2/aac/id02542/cwgUjse_REU/00049.m4a
id01509,id01460,multi_speaker_dataset/train/id01509_id01460_mix.wav,/content/vox2/aac/id01509/CnTyNplQKwo/00123.m4a,/content/vox2/aac/id01460/zIBj-S7PjjQ/00353.m4a
id00061,id00866,multi_speaker_dataset/train/id00061_id00866_mix.wav,/content/vox2/aac/id00061/STX1ycPt8fU/00083.m4a,/content/vox2/aac/id00866/JmoeB9nMMOQ/00148.m4a
id02745,id00154,multi_speaker_dataset/train/id02745_id00154_mix.wav,/content/vox2/aac/id02745/0aOZh1TsKe0/00002.m4a,/content/vox2/aac/id00154/Pkfu9rKM5QA/00097.m4a
id01567,id02057,multi_speaker_dataset/train/id01567_id02057_mix.wav,/content/vox2/aac/id01567/CCs8rZLCdVw/00044.m4a,/content/vox2/aac/id02057/L75hdqt98nw/00180.m4a
id01224,id02685,multi_speaker_dataset/train/id01224_id02685_mix.wav,/content/vox2/aac/id01224/ED7tjRdfOVk/00079.m4a,/content/vox2/aac/id02685/_pSAZddhxzo/00064.m4a
id01541,id03347,multi_speaker_dataset/train/id01541_id03347_mix.wav,/content/vox2/aac/id01541/cOyCVyETtlQ/00175.m4a,/content/vox2/aac/id03347/fNJ7ttOFOkI/00277.m4a
id00562,id01041,multi_speaker_dataset/train/id00562_id01041_mix.wav,/content/vox2/aac/id00562/QXeKdcX0WhI/00110.m4a,/content/vox2/aac/id01041/Izmh75CZNW0/00207.m4a
id02317,id03041,multi_speaker_dataset/train/id02317_id03041_mix.wav,/content/vox2/aac/id02317/5jLA1JcD3OA/00047.m4a,/content/vox2/aac/id03041/NJUcU7j30JI/00011.m4a
id01000,id02086,multi_speaker_dataset/train/id01000_id02086_mix.wav,/content/vox2/aac/id01000/KLnDf1zjMjc/00037.m4a,/content/vox2/aac/id02086/ZniAfNd7ozU/00325.m4a
id00017,id01541,multi_speaker_dataset/train/id00017_id01541_mix.wav,/content/vox2/aac/id00017/kQJq9nFET5M/00137.m4a,/content/vox2/aac/id01541/TU5SEgxdqSg/00143.m4a
id01228,id03347,multi_speaker_dataset/train/id01228_id03347_mix.wav,/content/vox2/aac/id01228/PakGScXGXKg/00209.m4a,/content/vox2/aac/id03347/JbbZ8at5OF8/00101.m4a
id03524,id02745,multi_speaker_dataset/train/id03524_id02745_mix.wav,/content/vox2/aac/id03524/QUznoS0Nkwo/00170.m4a,/content/vox2/aac/id02745/0aOZh1TsKe0/00018.m4a
id02548,id01224,multi_speaker_dataset/train/id02548_id01224_mix.wav,/content/vox2/aac/id02548/jYdvbbMytXM/00281.m4a,/content/vox2/aac/id01224/_asNEYPtJFQ/00209.m4a
id02465,id01593,multi_speaker_dataset/train/id02465_id01593_mix.wav,/content/vox2/aac/id02465/6jp5YsZYtHI/00024.m4a,/content/vox2/aac/id01593/CPcadbFB-Pw/00117.m4a
id02445,id01298,multi_speaker_dataset/train/id02445_id01298_mix.wav,/content/vox2/aac/id02445/3Rnk8eja3TU/00010.m4a,/content/vox2/aac/id01298/wGQIqoQNXxA/00432.m4a
id03382,id02576,multi_speaker_dataset/train/id03382_id02576_mix.wav,/content/vox2/aac/id03382/t_EroZzvoVs/00123.m4a,/content/vox2/aac/id02576/1I_1rFQPPSo/00006.m4a
id02086,id00562,multi_speaker_dataset/train/id02086_id00562_mix.wav,/content/vox2/aac/id02086/mr0F72YQgn4/00411.m4a,/content/vox2/aac/id00562/X7FJ3M3bz3c/00128.m4a
id02181,id00017,multi_speaker_dataset/train/id02181_id00017_mix.wav,/content/vox2/aac/id02181/D-TGJtd-VHk/00032.m4a,/content/vox2/aac/id00017/UGu7qDKCDd8/00073.m4a
id02548,id01298,multi_speaker_dataset/train/id02548_id01298_mix.wav,/content/vox2/aac/id02548/bnCuzQoOldo/00247.m4a,/content/vox2/aac/id01298/2K5F6xG-Rbs/00004.m4a
id00866,id02542,multi_speaker_dataset/train/id00866_id02542_mix.wav,/content/vox2/aac/id00866/B98gelUqcdY/00106.m4a,/content/vox2/aac/id02542/0yaLdVk_UyQ/00016.m4a
id02181,id03524,multi_speaker_dataset/train/id02181_id03524_mix.wav,/content/vox2/aac/id02181/D-TGJtd-VHk/00016.m4a,/content/vox2/aac/id03524/wJmdE0G4sEg/00491.m4a
id01567,id02542,multi_speaker_dataset/train/id01567_id02542_mix.wav,/content/vox2/aac/id01567/OC1TKhETMVg/00189.m4a,/content/vox2/aac/id02542/yuMWDIc9Byo/00123.m4a
id02745,id01567,multi_speaker_dataset/train/id02745_id01567_mix.wav,/content/vox2/aac/id02745/AnT9rKPkKG0/00058.m4a,/content/vox2/aac/id01567/A62MDT-Jiys/00038.m4a
id00061,id00866,multi_speaker_dataset/train/id00061_id00866_mix.wav,/content/vox2/aac/id00061/mMOd25Ag7XY/00240.m4a,/content/vox2/aac/id00866/4wuP1StGqIA/00065.m4a
id02745,id01460,multi_speaker_dataset/train/id02745_id01460_mix.wav,/content/vox2/aac/id02745/0aOZh1TsKe0/00032.m4a,/content/vox2/aac/id01460/LnNizmkLDIY/00135.m4a
id02019,id02465,multi_speaker_dataset/train/id02019_id02465_mix.wav,/content/vox2/aac/id02019/sxCbrYjBsGA/00247.m4a,/content/vox2/aac/id02465/f6naRqwbNMg/00156.m4a
id03524,id03347,multi_speaker_dataset/train/id03524_id03347_mix.wav,/content/vox2/aac/id03524/tIlScer2Bgc/00447.m4a,/content/vox2/aac/id03347/FbMIT0UuHo0/00070.m4a
id01066,id00419,multi_speaker_dataset/train/id01066_id00419_mix.wav,/content/vox2/aac/id01066/HXAHCJf7WIk/00066.m4a,/content/vox2/aac/id00419/bEdGv1wixF4/00345.m4a
id00817,id01066,multi_speaker_dataset/train/id00817_id01066_mix.wav,/content/vox2/aac/id00817/HUmfsvegMRo/00176.m4a,/content/vox2/aac/id01066/CjKezGsR4mM/00039.m4a
id00866,id01041,multi_speaker_dataset/train/id00866_id01041_mix.wav,/content/vox2/aac/id00866/xW8IhInyzEw/00269.m4a,/content/vox2/aac/id01041/HNSZ2j6_YVs/00149.m4a
id02317,id01000,multi_speaker_dataset/train/id02317_id01000_mix.wav,/content/vox2/aac/id02317/s-B6ACrpXbo/00474.m4a,/content/vox2/aac/id01000/7eYakM6qrTs/00007.m4a
id00817,id01618,multi_speaker_dataset/train/id00817_id01618_mix.wav,/content/vox2/aac/id00817/CgDr1skFSEk/00075.m4a,/content/vox2/aac/id01618/xNW1lBhoHYY/00201.m4a
id02317,id01224,multi_speaker_dataset/train/id02317_id01224_mix.wav,/content/vox2/aac/id02317/bBQO54-whNE/00370.m4a,/content/vox2/aac/id01224/mwUQNIud7Qw/00354.m4a
id02057,id00061,multi_speaker_dataset/train/id02057_id00061_mix.wav,/content/vox2/aac/id02057/O1VPRNv76Tg/00212.m4a,/content/vox2/aac/id00061/ljIkW4uVVQY/00221.m4a
id00154,id01618,multi_speaker_dataset/train/id00154_id01618_mix.wav,/content/vox2/aac/id00154/TAr_N27eVus/00106.m4a,/content/vox2/aac/id01618/GbTzQ8rbfEk/00064.m4a
id01224,id02465,multi_speaker_dataset/train/id01224_id02465_mix.wav,/content/vox2/aac/id01224/eYWcMCsgkLY/00258.m4a,/content/vox2/aac/id02465/PhHBC9xmnUQ/00087.m4a
id01333,id03347,multi_speaker_dataset/train/id01333_id03347_mix.wav,/content/vox2/aac/id01333/dfwcAIHRA7o/00361.m4a,/content/vox2/aac/id03347/_NVxlFSjV0I/00240.m4a
id03030,id01541,multi_speaker_dataset/train/id03030_id01541_mix.wav,/content/vox2/aac/id03030/yl-93nl6Skc/00350.m4a,/content/vox2/aac/id01541/hlbc6T3cIWk/00212.m4a
id00926,id01460,multi_speaker_dataset/train/id00926_id01460_mix.wav,/content/vox2/aac/id00926/ZDnQLXZFlS0/00045.m4a,/content/vox2/aac/id01460/pyZmIIfRmvw/00289.m4a
id02181,id03041,multi_speaker_dataset/train/id02181_id03041_mix.wav,/content/vox2/aac/id02181/QNqGpgAyKWE/00052.m4a,/content/vox2/aac/id03041/inwVryXi--Q/00021.m4a
id03524,id02019,multi_speaker_dataset/train/id03524_id02019_mix.wav,/content/vox2/aac/id03524/nP1pWlXGexc/00373.m4a,/content/vox2/aac/id02019/OfPKHc6w2vw/00076.m4a
id00081,id02465,multi_speaker_dataset/train/id00081_id02465_mix.wav,/content/vox2/aac/id00081/WJKmYaDUs20/00108.m4a,/content/vox2/aac/id02465/UEmI4r5G-5Y/00127.m4a
id01041,id02445,multi_speaker_dataset/train/id01041_id02445_mix.wav,/content/vox2/aac/id01041/HoiLttDqPWo/00165.m4a,/content/vox2/aac/id02445/bgrr8X1Y9ts/00072.m4a
id01567,id01224,multi_speaker_dataset/train/id01567_id01224_mix.wav,/content/vox2/aac/id01567/rT9IX7qKbVU/00384.m4a,/content/vox2/aac/id01224/3uM4W1Hcc4A/00015.m4a
id02745,id03030,multi_speaker_dataset/train/id02745_id03030_mix.wav,/content/vox2/aac/id02745/AnT9rKPkKG0/00062.m4a,/content/vox2/aac/id03030/K9rgHIut87w/00147.m4a
id01567,id01041,multi_speaker_dataset/train/id01567_id01041_mix.wav,/content/vox2/aac/id01567/x08Blryh5SM/00488.m4a,/content/vox2/aac/id01041/WM6wGw6bZeE/00323.m4a
id01460,id01041,multi_speaker_dataset/train/id01460_id01041_mix.wav,/content/vox2/aac/id01460/Y041WRHdcWU/00174.m4a,/content/vox2/aac/id01041/VaMsbVehonw/00314.m4a
id02577,id01892,multi_speaker_dataset/train/id02577_id01892_mix.wav,/content/vox2/aac/id02577/kELjYP7ylg8/00085.m4a,/content/vox2/aac/id01892/d8b9y_CRE3M/00110.m4a
id01106,id01509,multi_speaker_dataset/train/id01106_id01509_mix.wav,/content/vox2/aac/id01106/gkskT2KGNpQ/00282.m4a,/content/vox2/aac/id01509/8V6Uo-LDV2Y/00101.m4a
id01298,id00562,multi_speaker_dataset/train/id01298_id00562_mix.wav,/content/vox2/aac/id01298/zw76LSgzzS8/00494.m4a,/content/vox2/aac/id00562/9tqfxnIUShw/00058.m4a
id01509,id01892,multi_speaker_dataset/train/id01509_id01892_mix.wav,/content/vox2/aac/id01509/JJcldHh4ztQ/00166.m4a,/content/vox2/aac/id01892/aYQNf2Z8dGI/00101.m4a
id00562,id00817,multi_speaker_dataset/train/id00562_id00817_mix.wav,/content/vox2/aac/id00562/rKTMjAt-gRs/00240.m4a,/content/vox2/aac/id00817/0nSJZWxF9hs/00023.m4a
id00812,id02317,multi_speaker_dataset/train/id00812_id02317_mix.wav,/content/vox2/aac/id00812/3OYZYK9sbdA/00017.m4a,/content/vox2/aac/id02317/OgQdwGCnRp8/00266.m4a
id00061,id03382,multi_speaker_dataset/train/id00061_id03382_mix.wav,/content/vox2/aac/id00061/dYDZxcuCWOo/00148.m4a,/content/vox2/aac/id03382/t_EroZzvoVs/00143.m4a
id01066,id01593,multi_speaker_dataset/train/id01066_id01593_mix.wav,/content/vox2/aac/id01066/CjKezGsR4mM/00044.m4a,/content/vox2/aac/id01593/Hu8xko-h_cI/00200.m4a
id02542,id02745,multi_speaker_dataset/train/id02542_id02745_mix.wav,/content/vox2/aac/id02542/0yaLdVk_UyQ/00005.m4a,/content/vox2/aac/id02745/_wTS4RYObd0/00072.m4a
id02577,id02465,multi_speaker_dataset/train/id02577_id02465_mix.wav,/content/vox2/aac/id02577/3RJcRB3kd4w/00011.m4a,/content/vox2/aac/id02465/mzyWUVgjQn0/00178.m4a
id01106,id01041,multi_speaker_dataset/train/id01106_id01041_mix.wav,/content/vox2/aac/id01106/OXXHAAJhji8/00152.m4a,/content/vox2/aac/id01041/xnsf5a_4UuA/00390.m4a
id02057,id02685,multi_speaker_dataset/train/id02057_id02685_mix.wav,/content/vox2/aac/id02057/EKhTzMKYKb0/00147.m4a,/content/vox2/aac/id02685/LN0FnbcqiDI/00033.m4a
id00926,id01541,multi_speaker_dataset/train/id00926_id01541_mix.wav,/content/vox2/aac/id00926/mU7TnrLDMu0/00122.m4a,/content/vox2/aac/id01541/WViRdsBRKtM/00154.m4a
id02086,id02548,multi_speaker_dataset/train/id02086_id02548_mix.wav,/content/vox2/aac/id02086/HaqcsS56Hdk/00181.m4a,/content/vox2/aac/id02548/KO4r1oqczJ4/00143.m4a
id02286,id01822,multi_speaker_dataset/train/id02286_id01822_mix.wav,/content/vox2/aac/id02286/bXpavyiCu10/00128.m4a,/content/vox2/aac/id01822/uxsjaaOrIIU/00213.m4a
id02317,id01567,multi_speaker_dataset/train/id02317_id01567_mix.wav,/content/vox2/aac/id02317/5DOcRIdkKsc/00045.m4a,/content/vox2/aac/id01567/pGWVD0AsLvg/00382.m4a
id03178,id02086,multi_speaker_dataset/train/id03178_id02086_mix.wav,/content/vox2/aac/id03178/W3h_IkPVsbM/00148.m4a,/content/vox2/aac/id02086/iLObO-Hada8/00397.m4a
id02576,id03041,multi_speaker_dataset/train/id02576_id03041_mix.wav,/content/vox2/aac/id02576/C5Maleh71A8/00063.m4a,/content/vox2/aac/id03041/w1_4_lFK7RI/00044.m4a
id00017,id00812,multi_speaker_dataset/train/id00017_id00812_mix.wav,/content/vox2/aac/id00017/M6PYYNz3pac/00032.m4a,/content/vox2/aac/id00812/FckgZAs-jHI/00108.m4a
id01298,id00866,multi_speaker_dataset/train/id01298_id00866_mix.wav,/content/vox2/aac/id01298/VjoYSRju5ww/00229.m4a,/content/vox2/aac/id00866/B98gelUqcdY/00109.m4a
id01822,id03178,multi_speaker_dataset/train/id01822_id03178_mix.wav,/content/vox2/aac/id01822/aULZavGdSBE/00104.m4a,/content/vox2/aac/id03178/eFZzhwgI50I/00234.m4a
id01224,id03524,multi_speaker_dataset/train/id01224_id03524_mix.wav,/content/vox2/aac/id01224/v6nmRckCEa0/00426.m4a,/content/vox2/aac/id03524/4Ce3PM-4tRE/00025.m4a
id02286,id01224,multi_speaker_dataset/train/id02286_id01224_mix.wav,/content/vox2/aac/id02286/ePnA7ABXMTg/00155.m4a,/content/vox2/aac/id01224/NDUOaWdMVbs/00134.m4a
id00562,id02286,multi_speaker_dataset/train/id00562_id02286_mix.wav,/content/vox2/aac/id00562/2KLM0Lact6A/00012.m4a,/content/vox2/aac/id02286/4T-CluJt8WI/00029.m4a
id01509,id01228,multi_speaker_dataset/train/id01509_id01228_mix.wav,/content/vox2/aac/id01509/aZroj_k1l7k/00238.m4a,/content/vox2/aac/id01228/reKMzIx516I/00319.m4a
id00866,id02317,multi_speaker_dataset/train/id00866_id02317_mix.wav,/content/vox2/aac/id00866/EzartP63YHo/00129.m4a,/content/vox2/aac/id02317/MWjK5YUUQbQ/00221.m4a
id01822,id02317,multi_speaker_dataset/train/id01822_id02317_mix.wav,/content/vox2/aac/id01822/jfubCRGr2Tk/00184.m4a,/content/vox2/aac/id02317/Ve5jp4mbuSc/00336.m4a
id01989,id02286,multi_speaker_dataset/train/id01989_id02286_mix.wav,/content/vox2/aac/id01989/7g0A7pF94r0/00022.m4a,/content/vox2/aac/id02286/c8LjgwDQAkw/00140.m4a
id00419,id03178,multi_speaker_dataset/train/id00419_id03178_mix.wav,/content/vox2/aac/id00419/ag7_GcN_rEM/00306.m4a,/content/vox2/aac/id03178/mBeXD9JwREo/00283.m4a
id00419,id02445,multi_speaker_dataset/train/id00419_id02445_mix.wav,/content/vox2/aac/id00419/XzsfhKQu0lE/00279.m4a,/content/vox2/aac/id02445/I0NOfHQycvw/00037.m4a
id01567,id02019,multi_speaker_dataset/train/id01567_id02019_mix.wav,/content/vox2/aac/id01567/IRoEwfXPZ_g/00090.m4a,/content/vox2/aac/id02019/P5L0zKBOFUg/00100.m4a
id00081,id03178,multi_speaker_dataset/train/id00081_id03178_mix.wav,/content/vox2/aac/id00081/S4aLSTDVi44/00099.m4a,/content/vox2/aac/id03178/xXLY0k-vFQI/00330.m4a
id01106,id01989,multi_speaker_dataset/train/id01106_id01989_mix.wav,/content/vox2/aac/id01106/I8P6VGIm9pY/00098.m4a,/content/vox2/aac/id01989/8CUktsB_2bA/00041.m4a
id02019,id01567,multi_speaker_dataset/train/id02019_id01567_mix.wav,/content/vox2/aac/id02019/c_j6ASYmyUw/00170.m4a,/content/vox2/aac/id01567/M47d5UckOV8/00105.m4a
id01989,id00812,multi_speaker_dataset/train/id01989_id00812_mix.wav,/content/vox2/aac/id01989/T16KgSbv7DI/00120.m4a,/content/vox2/aac/id00812/_s6-vOd6NDo/00275.m4a
id01228,id02445,multi_speaker_dataset/train/id01228_id02445_mix.wav,/content/vox2/aac/id01228/84Iau9VOsIs/00049.m4a,/content/vox2/aac/id02445/t1DqN1gxyd0/00101.m4a
id02086,id00562,multi_speaker_dataset/train/id02086_id00562_mix.wav,/content/vox2/aac/id02086/rEIaVB3pH0M/00446.m4a,/content/vox2/aac/id00562/H6ajCZMCUwk/00078.m4a
id01106,id02286,multi_speaker_dataset/train/id01106_id02286_mix.wav,/content/vox2/aac/id01106/MSOyYr8SLMo/00122.m4a,/content/vox2/aac/id02286/cp_LOv6mdJA/00141.m4a
id01541,id03178,multi_speaker_dataset/train/id01541_id03178_mix.wav,/content/vox2/aac/id01541/zwa9zPCz_3w/00430.m4a,/content/vox2/aac/id03178/KHelFt1Jyyg/00062.m4a
id01567,id03347,multi_speaker_dataset/train/id01567_id03347_mix.wav,/content/vox2/aac/id01567/kqORPUQlLl4/00343.m4a,/content/vox2/aac/id03347/nbmPriSE9NY/00316.m4a
id00926,id00061,multi_speaker_dataset/train/id00926_id00061_mix.wav,/content/vox2/aac/id00926/bJNDPEKjpUs/00093.m4a,/content/vox2/aac/id00061/VugwXDj1ka4/00088.m4a
id02577,id02685,multi_speaker_dataset/train/id02577_id02685_mix.wav,/content/vox2/aac/id02577/q5YXwYf2LLY/00119.m4a,/content/vox2/aac/id02685/byOnPiS1aKc/00067.m4a
id00017,id03178,multi_speaker_dataset/train/id00017_id03178_mix.wav,/content/vox2/aac/id00017/7t6lfzvVaTM/00011.m4a,/content/vox2/aac/id03178/Br6vAoj_6gI/00039.m4a
id02057,id01989,multi_speaker_dataset/train/id02057_id01989_mix.wav,/content/vox2/aac/id02057/O0mStrxzAI8/00206.m4a,/content/vox2/aac/id01989/8CUktsB_2bA/00040.m4a
id01892,id00017,multi_speaker_dataset/train/id01892_id00017_mix.wav,/content/vox2/aac/id01892/7sODin7rirc/00029.m4a,/content/vox2/aac/id00017/kN2iEvnTHc4/00135.m4a
id01593,id01892,multi_speaker_dataset/train/id01593_id01892_mix.wav,/content/vox2/aac/id01593/IbDOJP84qQc/00204.m4a,/content/vox2/aac/id01892/7sODin7rirc/00068.m4a
id03347,id03127,multi_speaker_dataset/train/id03347_id03127_mix.wav,/content/vox2/aac/id03347/DhBctdcCSzI/00040.m4a,/content/vox2/aac/id03127/tt1pd73i6ys/00319.m4a
id01224,id00926,multi_speaker_dataset/train/id01224_id00926_mix.wav,/content/vox2/aac/id01224/0MbJ83_n8G0/00006.m4a,/content/vox2/aac/id00926/ZDnQLXZFlS0/00049.m4a
id03524,id01066,multi_speaker_dataset/train/id03524_id01066_mix.wav,/content/vox2/aac/id03524/YPoOz0F-s2I/00242.m4a,/content/vox2/aac/id01066/t9hugkOsg0k/00262.m4a
id01567,id01066,multi_speaker_dataset/train/id01567_id01066_mix.wav,/content/vox2/aac/id01567/MrlkeP2TpYE/00128.m4a,/content/vox2/aac/id01066/JUYYwaO1Wow/00081.m4a
id01228,id01000,multi_speaker_dataset/train/id01228_id01000_mix.wav,/content/vox2/aac/id01228/PakGScXGXKg/00206.m4a,/content/vox2/aac/id01000/9DTbOatVbw4/00014.m4a
id03382,id02019,multi_speaker_dataset/train/id03382_id02019_mix.wav,/content/vox2/aac/id03382/yg4PLo7dVmk/00179.m4a,/content/vox2/aac/id02019/sxCbrYjBsGA/00250.m4a
